2018 09 29              0.61              0.61              4.81              4.79
2018 09 30              0.56              0.56              4.85              4.37
2018 10 01              0.42              0.42              -999              3.19
2018 10 02              0.58              0.58              -999              4.45
2018 10 03              0.64              0.64              4.90              4.86
2018 10 04              0.60              0.60              -999              4.48
2018 10 05              0.15              0.15              -999              1.13
2018 10 06              0.16              0.16              -999              1.18
2018 10 07              0.60              0.60              4.58              4.40
2018 10 08              0.57              0.57              -999              4.10
2018 10 09              0.37              0.37              -999              2.65
2018 10 10              0.46              0.46              -999              3.26
2018 10 11              0.55              0.55              -999              3.85
2018 10 12              0.65              0.65              4.48              4.48
2018 10 13              0.63              0.63              4.38              4.35
2018 10 14              0.60              0.60              4.33              4.11
2018 10 15              0.55              0.55              -999              3.73
2018 10 16              0.50              0.50              -999              3.34
2018 10 17              0.57              0.57              -999              3.74
2018 10 18              0.40              0.40              -999              2.60
2018 10 19              0.63              0.63              4.10              4.06
2018 10 20              0.64              0.64              4.12              4.10
2018 10 21              0.63              0.63              4.07              4.01
2018 10 22              0.51              0.51              -999              3.20
2018 10 23              0.36              0.36              -999              2.22
2018 10 24              0.57              0.57              -999              3.54
2018 10 25              0.59              0.59              3.78              3.61
2018 10 26              0.12              0.12              -999              0.74
2018 10 27              0.43              0.43              -999              2.59
2018 10 28              0.21              0.21              -999              1.23
2018 10 29              0.34              0.34              -999              2.01
2018 10 30              0.61              0.61              3.56              3.55
2018 10 31              0.61              0.61              3.55              3.54
2018 11 01              0.64              0.64              3.68              3.68
2018 11 02              0.64              0.64              3.65              3.65
2018 11 03              0.64              0.64              3.61              3.61
2018 11 04              0.63              0.63              3.56              3.54
2018 11 05              0.58              0.58              -999              3.23
2018 11 06              0.53              0.53              3.23              2.92
2018 11 07              0.23              0.23              -999              1.26
2018 11 08              0.08              0.08              -999              0.41
2018 11 09              0.48              0.48              -999              2.54
2018 11 10              0.54              0.54              -999              2.84
2018 11 11              0.16              0.16              -999              0.82
2018 11 12              0.61              0.61              3.17              3.17
2018 11 13              0.52              0.52              -999              2.69
2018 11 14              0.58              0.58              -999              2.94
2018 11 15              -999              -999              -999              -999
2018 11 16              0.48              0.48              -999              2.39
2018 11 17              0.49              0.49              -999              2.41
2018 11 18              0.44              0.44              -999              2.17
2018 11 19              0.51              0.51              -999              2.50
2018 11 20              0.61              0.61              2.98              2.96
2018 11 21              0.18              0.18              -999              0.88
2018 11 22              0.60              0.60              2.95              2.84
2018 11 23              0.62              0.62              2.92              2.92
2018 11 24              0.17              0.17              -999              0.82
2018 11 25              0.39              0.39              -999              1.84
2018 11 26              0.53              0.53              2.79              2.46
2018 11 27              0.27              0.27              -999              1.25
2018 11 28              0.60              0.60              2.78              2.73
2018 11 29              0.26              0.26              -999              1.19
2018 11 30              0.61              0.61              2.73              2.72
2018 12 01              0.61              0.61              -999              2.72
2018 12 02              0.44              0.44              -999              1.95
2018 12 03              0.11              0.11              -999              0.47
2018 12 04              0.27              0.27              -999              1.19
2018 12 05              0.49              0.49              -999              2.16
2018 12 06              0.48              0.48              -999              2.10
2018 12 07              0.65              0.65              2.81              2.79
2018 12 08              0.64              0.64              2.78              2.74
2018 12 09              0.65              0.65              2.77              2.77
2018 12 10              0.63              0.63              2.70              2.67
2018 12 11              0.21              0.21              -999              0.88
2018 12 12              0.62              0.62              2.74              2.62
2018 12 13              0.33              0.33              -999              1.38
2018 12 14              0.64              0.64              2.72              2.70
2018 12 15              0.58              0.58              -999              2.45
2018 12 16              0.25              0.25              -999              1.03
2018 12 17              0.62              0.62              2.64              2.58
2018 12 18              0.55              0.55              2.58              2.30
2018 12 19              0.59              0.59              2.60              2.46
2018 12 20              0.61              0.61              2.62              2.54
2018 12 21              0.44              0.44              -999              1.83
2018 12 22              0.61              0.61              2.60              2.55
2018 12 23              0.62              0.62              2.60              2.59
2018 12 24              0.65              0.65              2.72              2.71
2018 12 25              0.39              0.39              -999              1.64
2018 12 26              0.62              0.62              -999              2.61
2018 12 27              0.65              0.65              2.72              2.71
2018 12 28              0.63              0.63              2.77              2.64
2018 12 29              0.64              0.64              2.75              2.70
2018 12 30              0.65              0.65              2.77              2.74
2018 12 31              0.53              0.53              2.76              2.27
YEAR MO DY          KT_CLEAR                KT CLRSKY_SFC_SW_DWN ALLSKY_SFC_SW_DWN
-END HEADER-
2015 01 01              0.63              0.63              2.73              2.70
2015 01 02              0.62              0.62              2.71              2.67
2015 01 03              0.60              0.60              2.69              2.57
2015 01 04              0.38              0.38              -999              1.65
2015 01 05              0.47              0.47              -999              2.06
2015 01 06              0.64              0.64              2.86              2.84
2015 01 07              0.65              0.65              2.85              2.84
2015 01 08              0.65              0.65              2.84              2.84
2015 01 09              0.58              0.58              2.81              2.51
2015 01 10              0.62              0.62              2.80              2.79
2015 01 11              0.62              0.62              -999              2.80
2015 01 12              0.64              0.64              2.92              2.92
2015 01 13              0.56              0.56              2.91              2.54
2015 01 14              0.28              0.28              -999              1.27
2015 01 15              0.53              0.53              -999              2.43
2015 01 16              0.24              0.24              -999              1.11
2015 01 17              0.67              0.67              3.06              3.06
2015 01 18              0.45              0.45              -999              2.12
2015 01 19              0.49              0.49              -999              2.29
2015 01 20              0.59              0.59              3.07              2.84
2015 01 21              0.35              0.35              -999              1.69
2015 01 22              0.44              0.44              -999              2.16
2015 01 23              0.35              0.35              -999              1.74
2015 01 24              0.54              0.54              -999              2.72
2015 01 25              0.24              0.24              -999              1.17
2015 01 26              0.19              0.19              -999              0.96
2015 01 27              0.60              0.60              3.38              3.04
2015 01 28              0.64              0.64              3.35              3.34
2015 01 29              0.23              0.23              -999              1.21
2015 01 30              0.63              0.63              -999              3.33
2015 01 31              0.67              0.67              3.56              3.56
2015 02 01              0.65              0.65              3.43              3.43
2015 02 02              0.59              0.59              3.39              3.23
2015 02 03              0.55              0.55              -999              2.97
2015 02 04              0.60              0.60              3.47              3.22
2015 02 05              0.58              0.58              -999              3.22
2015 02 06              0.63              0.63              3.57              3.56
2015 02 07              0.42              0.42              -999              2.35
2015 02 08              0.66              0.66              3.88              3.84
2015 02 09              0.57              0.57              3.78              3.31
2015 02 10              0.38              0.38              -999              2.19
2015 02 11              0.62              0.62              -999              3.57
2015 02 12              0.67              0.67              3.95              3.93
2015 02 13              0.64              0.64              3.97              3.97
2015 02 14              0.20              0.20              -999              1.23
2015 02 15              0.59              0.59              -999              3.55
2015 02 16              0.11              0.11              -999              0.67
2015 02 17              0.25              0.25              -999              1.57
2015 02 18              0.23              0.23              -999              1.47
2015 02 19              0.59              0.59              -999              3.72
2015 02 20              0.59              0.59              -999              3.87
2015 02 21              0.14              0.14              -999              0.91
2015 02 22              0.36              0.36              -999              2.38
2015 02 23              0.64              0.64              4.49              4.28
2015 02 24              0.68              0.68              4.57              4.41
2015 02 25              0.65              0.65              -999              4.39
2015 02 26              0.60              0.60              -999              4.19
2015 02 27              0.69              0.69              4.74              4.73
2015 02 28              0.38              0.38              -999              2.63
2015 03 01              0.40              0.40              -999              2.78
2015 03 02              0.63              0.63              4.51              4.49
2015 03 03              0.31              0.31              -999              2.19
2015 03 04              0.64              0.64              4.73              4.58
2015 03 05              0.57              0.57              -999              4.17
2015 03 06              0.63              0.63              4.72              4.69
2015 03 07              0.67              0.67              4.87              4.85
2015 03 08              0.62              0.62              4.78              4.62
2015 03 09              0.63              0.63              -999              4.72
2015 03 10              0.65              0.65              5.09              5.09
2015 03 11              0.38              0.38              -999              2.92
2015 03 12              0.64              0.64              5.09              5.07
2015 03 13              0.66              0.66              5.12              5.09
2015 03 14              0.64              0.64              5.17              5.15
2015 03 15              0.60              0.60              5.18              4.84
2015 03 16              0.64              0.64              -999              5.19
2015 03 17              0.29              0.29              -999              2.33
2015 03 18              0.13              0.13              -999              1.08
2015 03 19              0.65              0.65              5.22              5.20
2015 03 20              0.65              0.65              5.41              5.38
2015 03 21              0.65              0.65              5.46              5.31
2015 03 22              0.67              0.67              5.65              5.65
2015 03 23              0.64              0.64              5.66              5.64
2015 03 24              0.69              0.69              5.74              5.74
2015 03 25              0.65              0.65              5.76              5.76
2015 03 26              0.66              0.66              5.76              5.76
2015 03 27              0.66              0.66              5.82              5.78
2015 03 28              0.64              0.64              5.79              5.72
2015 03 29              0.57              0.57              5.68              5.16
2015 03 30              0.65              0.65              5.80              5.75
2015 03 31              0.12              0.12              -999              1.08
2015 04 01              0.50              0.50              -999              4.48
2015 04 02              0.47              0.47              -999              4.33
2015 04 03              0.23              0.23              -999              2.12
2015 04 04              0.42              0.42              -999              3.79
2015 04 05              0.11              0.11              -999              0.98
2015 04 06              0.37              0.37              -999              3.46
2015 04 07              0.23              0.23              -999              2.17
2015 04 08              0.39              0.39              -999              3.66
2015 04 09              0.53              0.53              -999              4.99
2015 04 10              0.67              0.67              6.28              6.27
2015 04 11              0.64              0.64              6.23              6.19
2015 04 12              0.38              0.38              -999              3.66
2015 04 13              0.34              0.34              -999              3.26
2015 04 14              0.15              0.15              -999              1.47
2015 04 15              0.51              0.51              -999              5.06
2015 04 16              0.13              0.13              -999              1.32
2015 04 17              0.64              0.64              6.58              6.58
2015 04 18              0.61              0.61              6.54              6.23
2015 04 19              0.10              0.10              -999              1.01
2015 04 20              0.27              0.27              -999              2.64
2015 04 21              0.68              0.68              6.77              6.75
2015 04 22              0.58              0.58              -999              5.84
2015 04 23              0.67              0.67              6.81              6.73
2015 04 24              0.68              0.68              6.80              6.76
2015 04 25              0.66              0.66              6.80              6.80
2015 04 26              0.65              0.65              6.74              6.74
2015 04 27              0.66              0.66              6.80              6.76
2015 04 28              0.56              0.56              -999              5.87
2015 04 29              0.22              0.22              -999              2.29
2015 04 30              0.58              0.58              6.59              6.12
2015 05 01              0.60              0.60              6.66              6.43
2015 05 02              0.43              0.43              -999              4.51
2015 05 03              0.19              0.19              -999              1.99
2015 05 04              0.63              0.63              -999              6.81
2015 05 05              0.66              0.66              7.13              7.13
2015 05 06              0.44              0.44              -999              4.83
2015 05 07              0.52              0.52              -999              5.68
2015 05 08              0.46              0.46              -999              5.05
2015 05 09              0.52              0.52              -999              5.73
2015 05 10              0.64              0.64              6.91              6.89
2015 05 11              0.33              0.33              -999              3.59
2015 05 12              0.27              0.27              -999              2.99
2015 05 13              0.63              0.63              7.03              7.00
2015 05 14              0.58              0.58              -999              6.47
2015 05 15              0.39              0.39              -999              4.40
2015 05 16              0.65              0.65              7.36              7.32
2015 05 17              0.59              0.59              -999              6.40
2015 05 18              0.33              0.33              -999              3.66
2015 05 19              0.19              0.19              -999              2.17
2015 05 20              0.61              0.61              -999              6.76
2015 05 21              0.63              0.63              7.28              7.24
2015 05 22              0.63              0.63              7.29              7.24
2015 05 23              0.60              0.60              7.24              6.93
2015 05 24              0.64              0.64              7.36              7.36
2015 05 25              0.65              0.65              7.34              7.34
2015 05 26              0.66              0.66              7.49              7.44
2015 05 27              0.67              0.67              7.55              7.48
2015 05 28              0.63              0.63              7.31              7.27
2015 05 29              0.46              0.46              -999              5.31
2015 05 30              0.11              0.11              -999              1.25
2015 05 31              0.55              0.55              -999              6.37
2015 06 01              0.49              0.49              -999              5.54
2015 06 02              0.56              0.56              -999              6.51
2015 06 03              0.62              0.62              7.22              7.14
2015 06 04              0.62              0.62              7.10              7.05
2015 06 05              0.14              0.14              -999              1.58
2015 06 06              0.56              0.56              -999              6.56
2015 06 07              0.49              0.49              -999              5.61
2015 06 08              0.24              0.24              -999              2.75
2015 06 09              0.54              0.54              -999              6.31
2015 06 10              0.59              0.59              6.98              6.95
2015 06 11              0.34              0.34              -999              3.92
2015 06 12              0.56              0.56              6.93              6.45
2015 06 13              0.53              0.53              -999              6.03
2015 06 14              0.54              0.54              6.79              6.15
2015 06 15              0.49              0.49              -999              5.60
2015 06 16              0.49              0.49              -999              5.72
2015 06 17              0.53              0.53              6.83              6.28
2015 06 18              0.51              0.51              -999              5.84
2015 06 19              0.53              0.53              -999              6.13
2015 06 20              0.07              0.07              -999              0.78
2015 06 21              0.56              0.56              -999              6.59
2015 06 22              0.53              0.53              -999              6.23
2015 06 23              0.53              0.53              -999              6.28
2015 06 24              0.48              0.48              -999              5.47
2015 06 25              0.31              0.31              -999              3.62
2015 06 26              0.24              0.24              -999              2.73
2015 06 27              0.51              0.51              -999              5.83
2015 06 28              0.58              0.58              6.85              6.61
2015 06 29              0.56              0.56              -999              6.31
2015 06 30              0.26              0.26              -999              2.97
2015 07 01              0.53              0.53              -999              6.24
2015 07 02              0.46              0.46              -999              5.30
2015 07 03              0.46              0.46              -999              5.19
2015 07 04              0.56              0.56              -999              6.38
2015 07 05              0.51              0.51              7.01              5.96
2015 07 06              0.60              0.60              7.05              6.74
2015 07 07              0.25              0.25              -999              2.87
2015 07 08              0.21              0.21              -999              2.36
2015 07 09              0.36              0.36              -999              4.14
2015 07 10              0.41              0.41              -999              4.68
2015 07 11              0.51              0.51              -999              5.86
2015 07 12              0.08              0.08              -999              0.97
2015 07 13              0.11              0.11              -999              1.30
2015 07 14              0.52              0.52              -999              5.76
2015 07 15              0.55              0.55              -999              6.24
2015 07 16              0.55              0.55              -999              6.22
2015 07 17              0.44              0.44              -999              4.88
2015 07 18              0.30              0.30              -999              3.38
2015 07 19              0.28              0.28              -999              3.21
2015 07 20              0.25              0.25              -999              2.87
2015 07 21              0.28              0.28              -999              3.15
2015 07 22              0.34              0.34              -999              3.84
2015 07 23              0.28              0.28              -999              3.15
2015 07 24              0.12              0.12              -999              1.38
2015 07 25              0.09              0.09              -999              0.95
2015 07 26              0.41              0.41              -999              4.57
2015 07 27              0.16              0.16              -999              1.74
2015 07 28              0.47              0.47              -999              5.19
2015 07 29              0.19              0.19              -999              2.03
2015 07 30              0.46              0.46              -999              5.01
2015 07 31              0.48              0.48              -999              5.16
2015 08 01              0.47              0.47              -999              5.09
2015 08 02              0.29              0.29              -999              3.21
2015 08 03              0.48              0.48              -999              5.06
2015 08 04              0.45              0.45              -999              4.81
2015 08 05              0.43              0.43              -999              4.59
2015 08 06              0.56              0.56              -999              6.09
2015 08 07              0.57              0.57              -999              6.03
2015 08 08              0.36              0.36              -999              3.78
2015 08 09              0.48              0.48              -999              5.02
2015 08 10              0.48              0.48              -999              5.00
2015 08 11              0.34              0.34              -999              3.58
2015 08 12              0.60              0.60              -999              6.11
2015 08 13              0.50              0.50              -999              5.14
2015 08 14              0.51              0.51              -999              5.23
2015 08 15              0.52              0.52              -999              5.43
2015 08 16              0.30              0.30              -999              3.03
2015 08 17              0.62              0.62              6.37              6.12
2015 08 18              0.58              0.58              6.34              6.05
2015 08 19              0.34              0.34              -999              3.46
2015 08 20              0.25              0.25              -999              2.56
2015 08 21              0.34              0.34              -999              3.39
2015 08 22              0.40              0.40              -999              3.96
2015 08 23              0.58              0.58              -999              5.85
2015 08 24              0.40              0.40              -999              3.94
2015 08 25              0.09              0.09              -999              0.86
2015 08 26              0.39              0.39              -999              3.84
2015 08 27              0.61              0.61              6.05              5.90
2015 08 28              0.45              0.45              -999              4.34
2015 08 29              0.61              0.61              -999              5.66
2015 08 30              0.58              0.58              -999              5.59
2015 08 31              0.55              0.55              -999              5.19
2015 09 01              0.51              0.51              -999              4.85
2015 09 02              0.26              0.26              -999              2.48
2015 09 03              0.45              0.45              -999              4.16
2015 09 04              0.55              0.55              -999              5.04
2015 09 05              0.15              0.15              -999              1.37
2015 09 06              0.32              0.32              -999              2.92
2015 09 07              0.63              0.63              5.86              5.63
2015 09 08              0.67              0.67              5.96              5.96
2015 09 09              0.64              0.64              5.86              5.84
2015 09 10              0.61              0.61              5.59              5.53
2015 09 11              0.25              0.25              -999              2.24
2015 09 12              0.28              0.28              -999              2.50
2015 09 13              0.64              0.64              5.62              5.50
2015 09 14              0.61              0.61              -999              5.35
2015 09 15              0.61              0.61              5.52              5.33
2015 09 16              0.60              0.60              5.50              5.07
2015 09 17              0.62              0.62              5.35              5.21
2015 09 18              0.61              0.61              -999              5.25
2015 09 19              0.61              0.61              -999              5.04
2015 09 20              0.54              0.54              -999              4.57
2015 09 21              0.61              0.61              -999              5.00
2015 09 22              0.62              0.62              5.20              5.13
2015 09 23              0.31              0.31              -999              2.52
2015 09 24              0.58              0.58              -999              4.62
2015 09 25              0.55              0.55              -999              4.40
2015 09 26              0.45              0.45              -999              3.69
2015 09 27              0.65              0.65              5.05              5.04
2015 09 28              0.59              0.59              -999              4.63
2015 09 29              0.62              0.62              4.87              4.76
2015 09 30              0.42              0.42              -999              3.24
2015 10 01              0.07              0.07              -999              0.56
2015 10 02              0.51              0.51              -999              3.94
2015 10 03              0.57              0.57              4.83              4.30
2015 10 04              0.51              0.51              4.81              3.89
2015 10 05              0.64              0.64              4.70              4.68
2015 10 06              0.63              0.63              4.68              4.68
2015 10 07              0.55              0.55              4.56              4.04
2015 10 08              0.60              0.60              4.49              4.23
2015 10 09              0.64              0.64              4.68              4.66
2015 10 10              0.23              0.23              -999              1.61
2015 10 11              0.20              0.20              -999              1.40
2015 10 12              0.61              0.61              -999              4.23
2015 10 13              0.62              0.62              4.33              4.28
2015 10 14              0.64              0.64              4.31              4.29
2015 10 15              0.59              0.59              -999              4.01
2015 10 16              0.58              0.58              4.11              3.90
2015 10 17              0.60              0.60              4.16              4.09
2015 10 18              0.58              0.58              4.06              3.90
2015 10 19              0.55              0.55              3.91              3.58
2015 10 20              0.59              0.59              3.92              3.81
2015 10 21              0.54              0.54              -999              3.39
2015 10 22              0.47              0.47              -999              3.03
2015 10 23              0.26              0.26              -999              1.65
2015 10 24              0.48              0.48              3.71              3.00
2015 10 25              0.62              0.62              3.78              3.73
2015 10 26              0.42              0.42              -999              2.59
2015 10 27              0.44              0.44              -999              2.66
2015 10 28              0.62              0.62              3.66              3.62
2015 10 29              0.57              0.57              3.59              3.41
2015 10 30              0.64              0.64              3.65              3.64
2015 10 31              0.64              0.64              3.65              3.64
2015 11 01              0.48              0.48              -999              2.77
2015 11 02              0.46              0.46              -999              2.61
2015 11 03              0.62              0.62              3.60              3.48
2015 11 04              0.63              0.63              3.61              3.50
2015 11 05              0.53              0.53              -999              2.96
2015 11 06              0.49              0.49              -999              2.72
2015 11 07              0.08              0.08              -999              0.41
2015 11 08              0.14              0.14              -999              0.77
2015 11 09              0.26              0.26              -999              1.37
2015 11 10              0.32              0.32              -999              1.71
2015 11 11              0.48              0.48              -999              2.54
2015 11 12              0.45              0.45              -999              2.35
2015 11 13              0.09              0.09              -999              0.45
2015 11 14              0.19              0.19              -999              0.96
2015 11 15              0.42              0.42              -999              2.15
2015 11 16              0.16              0.16              -999              0.79
2015 11 17              0.49              0.49              2.91              2.42
2015 11 18              0.09              0.09              -999              0.47
2015 11 19              0.22              0.22              -999              1.08
2015 11 20              0.41              0.41              -999              2.00
2015 11 21              0.52              0.52              2.84              2.52
2015 11 22              0.40              0.40              -999              1.89
2015 11 23              0.21              0.21              -999              0.99
2015 11 24              0.30              0.30              -999              1.42
2015 11 25              0.12              0.12              -999              0.54
2015 11 26              0.29              0.29              -999              1.34
2015 11 27              0.48              0.48              -999              2.20
2015 11 28              0.22              0.22              -999              1.01
2015 11 29              0.11              0.11              -999              0.49
2015 11 30              0.56              0.56              -999              2.53
2015 12 01              0.62              0.62              2.77              2.76
2015 12 02              0.07              0.07              -999              0.33
2015 12 03              0.19              0.19              -999              0.82
2015 12 04              0.40              0.40              -999              1.76
2015 12 05              0.56              0.56              2.73              2.46
2015 12 06              0.52              0.52              -999              2.25
2015 12 07              0.50              0.50              -999              2.16
2015 12 08              0.63              0.63              2.70              2.69
2015 12 09              0.50              0.50              -999              2.13
2015 12 10              0.17              0.17              -999              0.74
2015 12 11              0.54              0.54              2.61              2.29
2015 12 12              0.63              0.63              2.66              2.66
2015 12 13              0.60              0.60              2.58              2.54
2015 12 14              0.17              0.17              -999              0.70
2015 12 15              0.29              0.29              -999              1.21
2015 12 16              0.56              0.56              -999              2.35
2015 12 17              0.65              0.65              2.72              2.71
2015 12 18              0.17              0.17              -999              0.73
2015 12 19              0.58              0.58              2.66              2.43
2015 12 20              0.40              0.40              -999              1.67
2015 12 21              0.19              0.19              -999              0.79
2015 12 22              0.61              0.61              2.59              2.53
2015 12 23              0.35              0.35              -999              1.44
2015 12 24              0.39              0.39              -999              1.63
2015 12 25              0.64              0.64              2.69              2.68
2015 12 26              0.36              0.36              -999              1.52
2015 12 27              0.65              0.65              2.75              2.73
2015 12 28              0.64              0.64              2.71              2.71
2015 12 29              0.57              0.57              2.69              2.41
2015 12 30              0.51              0.51              -999              2.13
2015 12 31              0.32              0.32              -999              1.36
2016 01 01              0.39              0.39              -999              1.64
2016 01 02              0.34              0.34              -999              1.47
2016 01 03              0.45              0.45              -999              1.93
2016 01 04              0.62              0.62              2.67              2.66
2016 01 05              0.59              0.59              2.70              2.56
2016 01 06              0.44              0.44              -999              1.92
2016 01 07              0.64              0.64              2.81              2.81
2016 01 08              0.63              0.63              2.79              2.78
2016 01 09              0.63              0.63              2.81              2.81
2016 01 10              0.59              0.59              2.79              2.64
2016 01 11              0.65              0.65              2.90              2.90
2016 01 12              0.65              0.65              2.94              2.94
2016 01 13              0.58              0.58              2.86              2.61
2016 01 14              0.62              0.62              2.89              2.82
2016 01 15              0.56              0.56              2.90              2.60
2016 01 16              0.37              0.37              -999              1.71
2016 01 17              0.28              0.28              -999              1.33
2016 01 18              0.59              0.59              -999              2.78
2016 01 19              0.66              0.66              3.14              3.12
2016 01 20              0.63              0.63              3.11              3.02
2016 01 21              0.53              0.53              -999              2.58
2016 01 22              0.53              0.53              3.17              2.60
2016 01 23              0.66              0.66              3.25              3.24
2016 01 24              0.66              0.66              3.29              3.28
2016 01 25              0.65              0.65              3.27              3.27
2016 01 26              -999              -999              -999              1.91
2016 01 27              0.58              0.58              -999              2.94
2016 01 28              0.33              0.33              -999              1.72
2016 01 29              0.24              0.24              -999              1.24
2016 01 30              0.53              0.53              -999              2.77
2016 01 31              0.65              0.65              3.47              3.43
2016 02 01              0.64              0.64              3.45              3.44
2016 02 02              0.65              0.65              3.50              3.49
2016 02 03              0.64              0.64              3.50              3.48
2016 02 04              0.59              0.59              -999              3.26
2016 02 05              0.57              0.57              -999              3.14
2016 02 06              0.64              0.64              3.62              3.59
2016 02 07              0.66              0.66              3.73              3.71
2016 02 08              0.32              0.32              -999              1.82
2016 02 09              0.63              0.63              3.75              3.65
2016 02 10              0.64              0.64              3.74              3.74
2016 02 11              0.46              0.46              -999              2.68
2016 02 12              0.12              0.12              -999              0.74
2016 02 13              0.25              0.25              -999              1.51
2016 02 14              0.13              0.13              -999              0.79
2016 02 15              0.67              0.67              4.12              4.11
2016 02 16              0.33              0.33              -999              2.03
2016 02 17              0.66              0.66              4.16              4.11
2016 02 18              0.42              0.42              -999              2.64
2016 02 19              0.19              0.19              -999              1.17
2016 02 20              0.65              0.65              -999              4.14
2016 02 21              0.67              0.67              4.41              4.32
2016 02 22              0.37              0.37              -999              2.44
2016 02 23              0.67              0.67              -999              4.39
2016 02 24              0.69              0.69              -999              4.56
2016 02 25              0.40              0.40              -999              2.70
2016 02 26              0.68              0.68              4.64              4.62
2016 02 27              0.59              0.59              -999              4.02
2016 02 28              0.19              0.19              -999              1.32
2016 02 29              0.36              0.36              -999              2.49
2016 03 01              0.59              0.59              -999              4.14
2016 03 02              0.34              0.34              -999              2.39
2016 03 03              0.47              0.47              -999              3.36
2016 03 04              0.57              0.57              -999              4.14
2016 03 05              0.10              0.10              -999              0.73
2016 03 06              0.61              0.61              4.69              4.50
2016 03 07              0.23              0.23              -999              1.72
2016 03 08              0.37              0.37              -999              2.80
2016 03 09              0.65              0.65              5.00              4.95
2016 03 10              0.66              0.66              5.10              5.09
2016 03 11              0.66              0.66              5.14              5.12
2016 03 12              0.48              0.48              -999              3.77
2016 03 13              0.25              0.25              -999              1.96
2016 03 14              0.51              0.51              -999              4.04
2016 03 15              0.65              0.65              5.27              5.26
2016 03 16              0.64              0.64              5.25              5.14
2016 03 17              0.52              0.52              -999              4.24
2016 03 18              0.45              0.45              -999              3.73
2016 03 19              0.60              0.60              -999              5.00
2016 03 20              0.44              0.44              -999              3.65
2016 03 21              0.64              0.64              5.47              5.40
2016 03 22              0.62              0.62              5.46              5.26
2016 03 23              0.50              0.50              -999              4.26
